#    L    TT             EE             BB             TE          
  4817   0.234707E+00   0.923430E-02   0.206345E-08  -0.891101E-02
  4818   0.234138E+00   0.921336E-02   0.205193E-08  -0.894830E-02
  4819   0.233554E+00   0.919239E-02   0.204046E-08  -0.898573E-02
  4820   0.233001E+00   0.917213E-02   0.202906E-08  -0.902255E-02
  4821   0.232441E+00   0.915036E-02   0.201771E-08  -0.905803E-02
  4822   0.231889E+00   0.912780E-02   0.200642E-08  -0.909512E-02
  4823   0.231346E+00   0.910670E-02   0.199519E-08  -0.913084E-02
  4824   0.230804E+00   0.908408E-02   0.198401E-08  -0.916744E-02
  4825   0.230270E+00   0.906217E-02   0.197289E-08  -0.920266E-02
  4826   0.229751E+00   0.903948E-02   0.196183E-08  -0.923652E-02
  4827   0.229219E+00   0.901601E-02   0.195083E-08  -0.927196E-02
  4828   0.228709E+00   0.899324E-02   0.193988E-08  -0.930603E-02
  4829   0.228201E+00   0.897044E-02   0.192899E-08  -0.933871E-02
  4830   0.227701E+00   0.894612E-02   0.191815E-08  -0.937222E-02
  4831   0.227209E+00   0.892249E-02   0.190737E-08  -0.940509E-02
  4832   0.226710E+00   0.889883E-02   0.189664E-08  -0.943656E-02
  4833   0.226228E+00   0.887439E-02   0.188597E-08  -0.946885E-02
  4834   0.225768E+00   0.884990E-02   0.187535E-08  -0.949973E-02
  4835   0.225294E+00   0.882537E-02   0.186478E-08  -0.953143E-02
  4836   0.224807E+00   0.880006E-02   0.185427E-08  -0.956171E-02
  4837   0.224350E+00   0.877545E-02   0.184381E-08  -0.959132E-02
  4838   0.223886E+00   0.875079E-02   0.183340E-08  -0.962024E-02
  4839   0.223430E+00   0.872460E-02   0.182304E-08  -0.964922E-02
  4840   0.222976E+00   0.869911E-02   0.181274E-08  -0.967603E-02
  4841   0.222530E+00   0.867358E-02   0.180249E-08  -0.970362E-02
  4842   0.222084E+00   0.864800E-02   0.179229E-08  -0.973051E-02
  4843   0.221655E+00   0.862014E-02   0.178214E-08  -0.975670E-02
  4844   0.221226E+00   0.859446E-02   0.177204E-08  -0.978144E-02
  4845   0.220805E+00   0.856799E-02   0.176199E-08  -0.980695E-02
  4846   0.220378E+00   0.854073E-02   0.175199E-08  -0.983100E-02
  4847   0.219959E+00   0.851342E-02   0.174204E-08  -0.985359E-02
  4848   0.219548E+00   0.848680E-02   0.173214E-08  -0.987619E-02
  4849   0.219131E+00   0.845939E-02   0.172229E-08  -0.989806E-02
  4850   0.218730E+00   0.843118E-02   0.171248E-08  -0.991920E-02
  4851   0.218337E+00   0.840366E-02   0.170273E-08  -0.994109E-02
  4852   0.217937E+00   0.837535E-02   0.169302E-08  -0.996149E-02
  4853   0.217545E+00   0.834698E-02   0.168336E-08  -0.997891E-02
  4854   0.217155E+00   0.831857E-02   0.167374E-08  -0.999559E-02
  4855   0.216772E+00   0.829010E-02   0.166418E-08  -0.100130E-01
  4856   0.216391E+00   0.826158E-02   0.165466E-08  -0.100289E-01
  4857   0.216003E+00   0.823301E-02   0.164519E-08  -0.100448E-01
  4858   0.215630E+00   0.820439E-02   0.163576E-08  -0.100600E-01
  4859   0.215258E+00   0.817497E-02   0.162638E-08  -0.100736E-01
  4860   0.214895E+00   0.814550E-02   0.161705E-08  -0.100872E-01
  4861   0.214532E+00   0.811614E-02   0.160777E-08  -0.101001E-01
  4862   0.214170E+00   0.808732E-02   0.159853E-08  -0.101106E-01
  4863   0.213808E+00   0.805755E-02   0.158934E-08  -0.101212E-01
  4864   0.213455E+00   0.802782E-02   0.158019E-08  -0.101317E-01
  4865   0.213110E+00   0.799803E-02   0.157109E-08  -0.101407E-01
  4866   0.212751E+00   0.796738E-02   0.156203E-08  -0.101497E-01
  4867   0.212407E+00   0.793757E-02   0.155302E-08  -0.101571E-01
  4868   0.212057E+00   0.790697E-02   0.154406E-08  -0.101637E-01
  4869   0.211715E+00   0.787714E-02   0.153514E-08  -0.101696E-01
  4870   0.211388E+00   0.784652E-02   0.152627E-08  -0.101739E-01
  4871   0.211055E+00   0.781593E-02   0.151744E-08  -0.101781E-01
  4872   0.210707E+00   0.778529E-02   0.150865E-08  -0.101808E-01
  4873   0.210375E+00   0.775394E-02   0.149991E-08  -0.101827E-01
  4874   0.210051E+00   0.772336E-02   0.149122E-08  -0.101845E-01
  4875   0.209713E+00   0.769288E-02   0.148257E-08  -0.101856E-01
  4876   0.209390E+00   0.766161E-02   0.147396E-08  -0.101858E-01
  4877   0.209068E+00   0.763045E-02   0.146540E-08  -0.101829E-01
  4878   0.208746E+00   0.759976E-02   0.145688E-08  -0.101815E-01
  4879   0.208425E+00   0.756873E-02   0.144840E-08  -0.101785E-01
  4880   0.208097E+00   0.753765E-02   0.143997E-08  -0.101754E-01
  4881   0.207785E+00   0.750653E-02   0.143158E-08  -0.101708E-01
  4882   0.207473E+00   0.747537E-02   0.142324E-08  -0.101645E-01
  4883   0.207154E+00   0.744416E-02   0.141493E-08  -0.101582E-01
  4884   0.206836E+00   0.741284E-02   0.140667E-08  -0.101511E-01
  4885   0.206526E+00   0.738155E-02   0.139846E-08  -0.101431E-01
  4886   0.206209E+00   0.735021E-02   0.139028E-08  -0.101335E-01
  4887   0.205907E+00   0.731876E-02   0.138215E-08  -0.101238E-01
  4888   0.205591E+00   0.728749E-02   0.137406E-08  -0.101132E-01
  4889   0.205298E+00   0.725603E-02   0.136601E-08  -0.101011E-01
  4890   0.204990E+00   0.722460E-02   0.135801E-08  -0.100889E-01
  4891   0.204683E+00   0.719321E-02   0.135005E-08  -0.100758E-01
  4892   0.204376E+00   0.716185E-02   0.134212E-08  -0.100618E-01
  4893   0.204077E+00   0.713037E-02   0.133424E-08  -0.100469E-01
  4894   0.203771E+00   0.709908E-02   0.132640E-08  -0.100305E-01
  4895   0.203473E+00   0.706775E-02   0.131860E-08  -0.100139E-01
  4896   0.203176E+00   0.703638E-02   0.131085E-08  -0.999573E-02
  4897   0.202879E+00   0.700511E-02   0.130313E-08  -0.997740E-02
  4898   0.202575E+00   0.697381E-02   0.129546E-08  -0.995893E-02
  4899   0.202271E+00   0.694255E-02   0.128782E-08  -0.993884E-02
  4900   0.201983E+00   0.691132E-02   0.128023E-08  -0.991787E-02
  4901   0.201680E+00   0.688012E-02   0.127267E-08  -0.989526E-02
  4902   0.201377E+00   0.684904E-02   0.126516E-08  -0.987324E-02
  4903   0.201082E+00   0.681792E-02   0.125768E-08  -0.985034E-02
  4904   0.200781E+00   0.678691E-02   0.125025E-08  -0.982432E-02
  4905   0.200479E+00   0.675587E-02   0.124285E-08  -0.979964E-02
  4906   0.200193E+00   0.672495E-02   0.123550E-08  -0.977407E-02
  4907   0.199899E+00   0.669414E-02   0.122818E-08  -0.974686E-02
  4908   0.199599E+00   0.666330E-02   0.122090E-08  -0.972173E-02
  4909   0.199298E+00   0.663265E-02   0.121366E-08  -0.969349E-02
  4910   0.198998E+00   0.660205E-02   0.120646E-08  -0.966584E-02
  4911   0.198706E+00   0.657149E-02   0.119930E-08  -0.963581E-02
  4912   0.198406E+00   0.654113E-02   0.119218E-08  -0.960637E-02
  4913   0.198114E+00   0.651074E-02   0.118509E-08  -0.957530E-02
  4914   0.197815E+00   0.648055E-02   0.117804E-08  -0.954408E-02
  4915   0.197516E+00   0.645041E-02   0.117103E-08  -0.951271E-02
  4916   0.197218E+00   0.642039E-02   0.116405E-08  -0.947971E-02
  4917   0.196912E+00   0.639042E-02   0.115712E-08  -0.944581E-02
  4918   0.196621E+00   0.636058E-02   0.115022E-08  -0.941250E-02
  4919   0.196315E+00   0.633087E-02   0.114335E-08  -0.937830E-02
  4920   0.196017E+00   0.630136E-02   0.113653E-08  -0.934246E-02
  4921   0.195711E+00   0.627190E-02   0.112974E-08  -0.930573E-02
  4922   0.195406E+00   0.624258E-02   0.112298E-08  -0.926959E-02
  4923   0.195093E+00   0.621338E-02   0.111627E-08  -0.923256E-02
  4924   0.194803E+00   0.618432E-02   0.110958E-08  -0.919537E-02
  4925   0.194490E+00   0.615539E-02   0.110294E-08  -0.915580E-02
  4926   0.194185E+00   0.612667E-02   0.109633E-08  -0.911757E-02
  4927   0.193880E+00   0.609801E-02   0.108975E-08  -0.907844E-02
  4928   0.193582E+00   0.606956E-02   0.108321E-08  -0.903841E-02
  4929   0.193270E+00   0.604125E-02   0.107670E-08  -0.899823E-02
  4930   0.192957E+00   0.601307E-02   0.107023E-08  -0.895716E-02
  4931   0.192652E+00   0.598511E-02   0.106379E-08  -0.891593E-02
  4932   0.192347E+00   0.595729E-02   0.105739E-08  -0.887380E-02
  4933   0.192027E+00   0.592961E-02   0.105102E-08  -0.883152E-02
  4934   0.191714E+00   0.590214E-02   0.104468E-08  -0.878834E-02
  4935   0.191409E+00   0.587482E-02   0.103838E-08  -0.874575E-02
  4936   0.191089E+00   0.584764E-02   0.103211E-08  -0.870152E-02
  4937   0.190776E+00   0.582060E-02   0.102588E-08  -0.865787E-02
  4938   0.190455E+00   0.579386E-02   0.101968E-08  -0.861333E-02
  4939   0.190142E+00   0.576704E-02   0.101351E-08  -0.856789E-02
  4940   0.189822E+00   0.574067E-02   0.100737E-08  -0.852304E-02
  4941   0.189501E+00   0.571430E-02   0.100127E-08  -0.847728E-02
  4942   0.189180E+00   0.568829E-02   0.995195E-09  -0.843137E-02
  4943   0.188858E+00   0.566244E-02   0.989155E-09  -0.838531E-02
  4944   0.188537E+00   0.563682E-02   0.983147E-09  -0.833834E-02
  4945   0.188208E+00   0.561156E-02   0.977171E-09  -0.829196E-02
  4946   0.187886E+00   0.558617E-02   0.971226E-09  -0.824319E-02
  4947   0.187564E+00   0.556115E-02   0.965313E-09  -0.819650E-02
  4948   0.187234E+00   0.553636E-02   0.959430E-09  -0.814816E-02
  4949   0.186896E+00   0.551172E-02   0.953579E-09  -0.810100E-02
  4950   0.186566E+00   0.548732E-02   0.947758E-09  -0.805219E-02
  4951   0.186235E+00   0.546315E-02   0.941968E-09  -0.800397E-02
  4952   0.185904E+00   0.543906E-02   0.936208E-09  -0.795441E-02
  4953   0.185558E+00   0.541520E-02   0.930478E-09  -0.790514E-02
  4954   0.185226E+00   0.539165E-02   0.924778E-09  -0.785587E-02
  4955   0.184895E+00   0.536833E-02   0.919108E-09  -0.780660E-02
  4956   0.184548E+00   0.534510E-02   0.913467E-09  -0.775653E-02
  4957   0.184208E+00   0.532225E-02   0.907856E-09  -0.770647E-02
  4958   0.183868E+00   0.529948E-02   0.902274E-09  -0.765651E-02
  4959   0.183528E+00   0.527694E-02   0.896721E-09  -0.760648E-02
  4960   0.183180E+00   0.525471E-02   0.891197E-09  -0.755648E-02
  4961   0.182839E+00   0.523264E-02   0.885701E-09  -0.750577E-02
  4962   0.182491E+00   0.521073E-02   0.880234E-09  -0.745583E-02
  4963   0.182142E+00   0.518913E-02   0.874795E-09  -0.740511E-02
  4964   0.181801E+00   0.516768E-02   0.869384E-09  -0.735450E-02
  4965   0.181451E+00   0.514655E-02   0.864000E-09  -0.730372E-02
  4966   0.181102E+00   0.512550E-02   0.858645E-09  -0.725320E-02
  4967   0.180745E+00   0.510475E-02   0.853317E-09  -0.720251E-02
  4968   0.180396E+00   0.508424E-02   0.848016E-09  -0.715203E-02
  4969   0.180046E+00   0.506389E-02   0.842742E-09  -0.710138E-02
  4970   0.179681E+00   0.504378E-02   0.837495E-09  -0.705094E-02
  4971   0.179331E+00   0.502389E-02   0.832275E-09  -0.700049E-02
  4972   0.178965E+00   0.500417E-02   0.827081E-09  -0.695011E-02
  4973   0.178615E+00   0.498476E-02   0.821913E-09  -0.689973E-02
  4974   0.178249E+00   0.496550E-02   0.816772E-09  -0.684965E-02
  4975   0.177891E+00   0.494649E-02   0.811657E-09  -0.679958E-02
  4976   0.177532E+00   0.492763E-02   0.806567E-09  -0.674960E-02
  4977   0.177166E+00   0.490908E-02   0.801503E-09  -0.669970E-02
  4978   0.176808E+00   0.489076E-02   0.796464E-09  -0.665004E-02
  4979   0.176456E+00   0.487261E-02   0.791450E-09  -0.660048E-02
  4980   0.176090E+00   0.485462E-02   0.786462E-09  -0.655095E-02
  4981   0.175723E+00   0.483694E-02   0.781498E-09  -0.650174E-02
  4982   0.175364E+00   0.481941E-02   0.776558E-09  -0.645286E-02
  4983   0.174997E+00   0.480213E-02   0.771643E-09  -0.640410E-02
  4984   0.174623E+00   0.478500E-02   0.766753E-09  -0.635560E-02
  4985   0.174263E+00   0.476804E-02   0.761886E-09  -0.630722E-02
  4986   0.173889E+00   0.475139E-02   0.757043E-09  -0.625918E-02
  4987   0.173521E+00   0.473489E-02   0.752224E-09  -0.621142E-02
  4988   0.173162E+00   0.471871E-02   0.747428E-09  -0.616394E-02
  4989   0.172787E+00   0.470262E-02   0.742655E-09  -0.611682E-02
  4990   0.172412E+00   0.468669E-02   0.737905E-09  -0.606991E-02
  4991   0.172044E+00   0.467114E-02   0.733179E-09  -0.602329E-02
  4992   0.171677E+00   0.465568E-02   0.728475E-09  -0.597711E-02
  4993   0.171302E+00   0.464046E-02   0.723793E-09  -0.593123E-02
  4994   0.170927E+00   0.462532E-02   0.719134E-09  -0.588551E-02
  4995   0.170559E+00   0.461043E-02   0.714497E-09  -0.584046E-02
  4996   0.170184E+00   0.459584E-02   0.709881E-09  -0.579558E-02
  4997   0.169831E+00   0.458134E-02   0.705288E-09  -0.575101E-02
  4998   0.169448E+00   0.456708E-02   0.700716E-09  -0.570690E-02
  4999   0.169073E+00   0.455291E-02   0.696165E-09  -0.566304E-02
  5000   0.168691E+00   0.453913E-02   0.691636E-09  -0.561980E-02
  5001   0.168323E+00   0.452536E-02   0.687127E-09  -0.557682E-02
  5002   0.167940E+00   0.451182E-02   0.682639E-09  -0.553431E-02
  5003   0.167572E+00   0.449853E-02   0.678172E-09  -0.549229E-02
  5004   0.167197E+00   0.448532E-02   0.673726E-09  -0.545059E-02
  5005   0.166822E+00   0.447235E-02   0.669301E-09  -0.540944E-02
  5006   0.166454E+00   0.445955E-02   0.664896E-09  -0.536862E-02
  5007   0.166086E+00   0.444683E-02   0.660512E-09  -0.532835E-02
  5008   0.165703E+00   0.443450E-02   0.656149E-09  -0.528856E-02
  5009   0.165335E+00   0.442218E-02   0.651806E-09  -0.524909E-02
  5010   0.164960E+00   0.441002E-02   0.647484E-09  -0.521011E-02
  5011   0.164577E+00   0.439811E-02   0.643182E-09  -0.517160E-02
  5012   0.164209E+00   0.438635E-02   0.638901E-09  -0.513364E-02
  5013   0.163834E+00   0.437483E-02   0.634639E-09  -0.509600E-02
  5014   0.163459E+00   0.436340E-02   0.630399E-09  -0.505892E-02
  5015   0.163083E+00   0.435206E-02   0.626178E-09  -0.502232E-02
  5016   0.162708E+00   0.434096E-02   0.621978E-09  -0.498611E-02
  5017   0.162340E+00   0.432994E-02   0.617797E-09  -0.495054E-02
  5018   0.161965E+00   0.431909E-02   0.613637E-09  -0.491528E-02
  5019   0.161589E+00   0.430840E-02   0.609497E-09  -0.488073E-02
  5020   0.161221E+00   0.429787E-02   0.605377E-09  -0.484643E-02
  5021   0.160846E+00   0.428751E-02   0.601277E-09  -0.481261E-02
  5022   0.160485E+00   0.427723E-02   0.597196E-09  -0.477933E-02
  5023   0.160110E+00   0.426704E-02   0.593136E-09  -0.474654E-02
  5024   0.159742E+00   0.425701E-02   0.589095E-09  -0.471429E-02
  5025   0.159382E+00   0.424730E-02   0.585074E-09  -0.468251E-02
  5026   0.158999E+00   0.423752E-02   0.581073E-09  -0.465114E-02
  5027   0.158631E+00   0.422798E-02   0.577091E-09  -0.462039E-02
  5028   0.158270E+00   0.421860E-02   0.573129E-09  -0.459004E-02
  5029   0.157895E+00   0.420916E-02   0.569187E-09  -0.456024E-02
  5030   0.157534E+00   0.419996E-02   0.565263E-09  -0.453077E-02
  5031   0.157166E+00   0.419099E-02   0.561360E-09  -0.450200E-02
  5032   0.156798E+00   0.418189E-02   0.557476E-09  -0.447362E-02
  5033   0.156438E+00   0.417303E-02   0.553611E-09  -0.444565E-02
  5034   0.156070E+00   0.416432E-02   0.549765E-09  -0.441837E-02
  5035   0.155709E+00   0.415563E-02   0.545939E-09  -0.439150E-02
  5036   0.155341E+00   0.414711E-02   0.542132E-09  -0.436517E-02
  5037   0.154973E+00   0.413867E-02   0.538343E-09  -0.433917E-02
  5038   0.154620E+00   0.413039E-02   0.534574E-09  -0.431386E-02
  5039   0.154259E+00   0.412220E-02   0.530825E-09  -0.428888E-02
  5040   0.153906E+00   0.411402E-02   0.527094E-09  -0.426438E-02
  5041   0.153538E+00   0.410593E-02   0.523381E-09  -0.424049E-02
  5042   0.153177E+00   0.409800E-02   0.519688E-09  -0.421709E-02
  5043   0.152816E+00   0.409015E-02   0.516014E-09  -0.419408E-02
  5044   0.152471E+00   0.408240E-02   0.512358E-09  -0.417162E-02
  5045   0.152110E+00   0.407466E-02   0.508722E-09  -0.414948E-02
  5046   0.151749E+00   0.406715E-02   0.505103E-09  -0.412796E-02
  5047   0.151404E+00   0.405958E-02   0.501504E-09  -0.410685E-02
  5048   0.151036E+00   0.405210E-02   0.497923E-09  -0.408621E-02
  5049   0.150690E+00   0.404471E-02   0.494360E-09  -0.406596E-02
  5050   0.150336E+00   0.403740E-02   0.490816E-09  -0.404634E-02
  5051   0.149991E+00   0.403011E-02   0.487291E-09  -0.402705E-02
  5052   0.149637E+00   0.402290E-02   0.483784E-09  -0.400830E-02
  5053   0.149284E+00   0.401585E-02   0.480295E-09  -0.399002E-02
  5054   0.148931E+00   0.400882E-02   0.476824E-09  -0.397207E-02
  5055   0.148592E+00   0.400180E-02   0.473372E-09  -0.395466E-02
  5056   0.148232E+00   0.399486E-02   0.469938E-09  -0.393758E-02
  5057   0.147901E+00   0.398802E-02   0.466522E-09  -0.392097E-02
  5058   0.147555E+00   0.398118E-02   0.463124E-09  -0.390476E-02
  5059   0.147209E+00   0.397436E-02   0.459744E-09  -0.388903E-02
  5060   0.146871E+00   0.396755E-02   0.456382E-09  -0.387376E-02
  5061   0.146532E+00   0.396090E-02   0.453037E-09  -0.385882E-02
  5062   0.146194E+00   0.395426E-02   0.449711E-09  -0.384435E-02
  5063   0.145848E+00   0.394771E-02   0.446403E-09  -0.383028E-02
  5064   0.145517E+00   0.394109E-02   0.443112E-09  -0.381660E-02
  5065   0.145179E+00   0.393449E-02   0.439839E-09  -0.380340E-02
  5066   0.144840E+00   0.392805E-02   0.436584E-09  -0.379037E-02
  5067   0.144509E+00   0.392155E-02   0.433346E-09  -0.377789E-02
  5068   0.144178E+00   0.391513E-02   0.430126E-09  -0.376580E-02
  5069   0.143832E+00   0.390865E-02   0.426924E-09  -0.375412E-02
  5070   0.143516E+00   0.390226E-02   0.423738E-09  -0.374268E-02
  5071   0.143192E+00   0.389587E-02   0.420571E-09  -0.373164E-02
  5072   0.142854E+00   0.388950E-02   0.417420E-09  -0.372099E-02
  5073   0.142530E+00   0.388315E-02   0.414287E-09  -0.371074E-02
  5074   0.142207E+00   0.387680E-02   0.411172E-09  -0.370082E-02
  5075   0.141883E+00   0.387046E-02   0.408073E-09  -0.369114E-02
  5076   0.141574E+00   0.386414E-02   0.404992E-09  -0.368201E-02
  5077   0.141243E+00   0.385790E-02   0.401927E-09  -0.367312E-02
  5078   0.140920E+00   0.385160E-02   0.398880E-09  -0.366434E-02
  5079   0.140604E+00   0.384517E-02   0.395850E-09  -0.365610E-02
  5080   0.140295E+00   0.383889E-02   0.392836E-09  -0.364803E-02
  5081   0.139979E+00   0.383270E-02   0.389840E-09  -0.364043E-02
  5082   0.139655E+00   0.382629E-02   0.386861E-09  -0.363294E-02
  5083   0.139339E+00   0.382005E-02   0.383898E-09  -0.362591E-02
  5084   0.139030E+00   0.381375E-02   0.380952E-09  -0.361906E-02
  5085   0.138714E+00   0.380752E-02   0.378023E-09  -0.361252E-02
  5086   0.138398E+00   0.380117E-02   0.375110E-09  -0.360617E-02
  5087   0.138089E+00   0.379489E-02   0.372214E-09  -0.360020E-02
  5088   0.137788E+00   0.378856E-02   0.369335E-09  -0.359456E-02
  5089   0.137479E+00   0.378231E-02   0.366472E-09  -0.358901E-02
  5090   0.137178E+00   0.377599E-02   0.363625E-09  -0.358387E-02
  5091   0.136869E+00   0.376962E-02   0.360795E-09  -0.357882E-02
  5092   0.136567E+00   0.376318E-02   0.357981E-09  -0.357409E-02
  5093   0.136266E+00   0.375682E-02   0.355184E-09  -0.356945E-02
  5094   0.135965E+00   0.375033E-02   0.352403E-09  -0.356529E-02
  5095   0.135678E+00   0.374392E-02   0.349638E-09  -0.356115E-02
  5096   0.135370E+00   0.373745E-02   0.346889E-09  -0.355719E-02
  5097   0.135076E+00   0.373099E-02   0.344156E-09  -0.355354E-02
  5098   0.134789E+00   0.372439E-02   0.341440E-09  -0.354999E-02
  5099   0.134488E+00   0.371788E-02   0.338739E-09  -0.354669E-02
  5100   0.134194E+00   0.371130E-02   0.336054E-09  -0.354356E-02
  5101   0.133900E+00   0.370473E-02   0.333385E-09  -0.354052E-02
  5102   0.133621E+00   0.369810E-02   0.330732E-09  -0.353774E-02
  5103   0.133327E+00   0.369141E-02   0.328095E-09  -0.353505E-02
  5104   0.133033E+00   0.368465E-02   0.325474E-09  -0.353253E-02
  5105   0.132747E+00   0.367798E-02   0.322868E-09  -0.353018E-02
  5106   0.132460E+00   0.367124E-02   0.320278E-09  -0.352800E-02
  5107   0.132174E+00   0.366437E-02   0.317703E-09  -0.352577E-02
  5108   0.131895E+00   0.365750E-02   0.315144E-09  -0.352394E-02
  5109   0.131615E+00   0.365065E-02   0.312601E-09  -0.352198E-02
  5110   0.131329E+00   0.364380E-02   0.310073E-09  -0.352019E-02
  5111   0.131042E+00   0.363682E-02   0.307560E-09  -0.351857E-02
  5112   0.130763E+00   0.362992E-02   0.305063E-09  -0.351704E-02
  5113   0.130492E+00   0.362281E-02   0.302581E-09  -0.351562E-02
  5114   0.130205E+00   0.361571E-02   0.300114E-09  -0.351428E-02
  5115   0.129926E+00   0.360862E-02   0.297662E-09  -0.351290E-02
  5116   0.129647E+00   0.360146E-02   0.295226E-09  -0.351169E-02
  5117   0.129383E+00   0.359424E-02   0.292804E-09  -0.351057E-02
  5118   0.129104E+00   0.358703E-02   0.290398E-09  -0.350940E-02
  5119   0.128840E+00   0.357976E-02   0.288007E-09  -0.350833E-02
  5120   0.128568E+00   0.357242E-02   0.285630E-09  -0.350727E-02
  5121   0.128297E+00   0.356501E-02   0.283269E-09  -0.350624E-02
  5122   0.128032E+00   0.355762E-02   0.280922E-09  -0.350545E-02
  5123   0.127768E+00   0.355001E-02   0.278590E-09  -0.350439E-02
  5124   0.127489E+00   0.354264E-02   0.276273E-09  -0.350350E-02
  5125   0.127232E+00   0.353498E-02   0.273970E-09  -0.350262E-02
  5126   0.126968E+00   0.352732E-02   0.271682E-09  -0.350170E-02
  5127   0.126704E+00   0.351976E-02   0.269409E-09  -0.350079E-02
  5128   0.126432E+00   0.351205E-02   0.267150E-09  -0.349998E-02
  5129   0.126176E+00   0.350427E-02   0.264906E-09  -0.349897E-02
  5130   0.125911E+00   0.349644E-02   0.262676E-09  -0.349797E-02
  5131   0.125655E+00   0.348853E-02   0.260461E-09  -0.349708E-02
  5132   0.125383E+00   0.348072E-02   0.258260E-09  -0.349598E-02
  5133   0.125134E+00   0.347268E-02   0.256073E-09  -0.349504E-02
  5134   0.124877E+00   0.346473E-02   0.253900E-09  -0.349398E-02
  5135   0.124613E+00   0.345672E-02   0.251742E-09  -0.349287E-02
  5136   0.124356E+00   0.344857E-02   0.249597E-09  -0.349170E-02
  5137   0.124099E+00   0.344042E-02   0.247467E-09  -0.349048E-02
  5138   0.123843E+00   0.343229E-02   0.245351E-09  -0.348920E-02
  5139   0.123593E+00   0.342401E-02   0.243249E-09  -0.348772E-02
  5140   0.123344E+00   0.341567E-02   0.241160E-09  -0.348641E-02
  5141   0.123087E+00   0.340734E-02   0.239086E-09  -0.348489E-02
  5142   0.122831E+00   0.339894E-02   0.237025E-09  -0.348325E-02
  5143   0.122574E+00   0.339055E-02   0.234978E-09  -0.348162E-02
  5144   0.122332E+00   0.338203E-02   0.232945E-09  -0.347979E-02
  5145   0.122083E+00   0.337343E-02   0.230926E-09  -0.347791E-02
  5146   0.121826E+00   0.336485E-02   0.228920E-09  -0.347604E-02
  5147   0.121577E+00   0.335635E-02   0.226928E-09  -0.347397E-02
  5148   0.121335E+00   0.334763E-02   0.224949E-09  -0.347178E-02
  5149   0.121078E+00   0.333892E-02   0.222984E-09  -0.346952E-02
  5150   0.120829E+00   0.333008E-02   0.221032E-09  -0.346699E-02
  5151   0.120587E+00   0.332131E-02   0.219093E-09  -0.346455E-02
  5152   0.120345E+00   0.331241E-02   0.217168E-09  -0.346183E-02
  5153   0.120096E+00   0.330359E-02   0.215256E-09  -0.345906E-02
  5154   0.119862E+00   0.329462E-02   0.213358E-09  -0.345615E-02
  5155   0.119605E+00   0.328574E-02   0.211472E-09  -0.345312E-02
  5156   0.119363E+00   0.327658E-02   0.209600E-09  -0.344988E-02
  5157   0.119122E+00   0.326756E-02   0.207741E-09  -0.344651E-02
  5158   0.118872E+00   0.325856E-02   0.205894E-09  -0.344308E-02
  5159   0.118630E+00   0.324934E-02   0.204061E-09  -0.343938E-02
  5160   0.118381E+00   0.324021E-02   0.202240E-09  -0.343562E-02
  5161   0.118139E+00   0.323108E-02   0.200433E-09  -0.343158E-02
  5162   0.117898E+00   0.322174E-02   0.198638E-09  -0.342756E-02
  5163   0.117656E+00   0.321248E-02   0.196856E-09  -0.342333E-02
  5164   0.117414E+00   0.320308E-02   0.195087E-09  -0.341875E-02
  5165   0.117172E+00   0.319376E-02   0.193330E-09  -0.341426E-02
  5166   0.116931E+00   0.318445E-02   0.191586E-09  -0.340956E-02
  5167   0.116689E+00   0.317500E-02   0.189855E-09  -0.340451E-02
  5168   0.116454E+00   0.316563E-02   0.188136E-09  -0.339940E-02
  5169   0.116205E+00   0.315597E-02   0.186429E-09  -0.339409E-02
  5170   0.115964E+00   0.314655E-02   0.184735E-09  -0.338872E-02
  5171   0.115729E+00   0.313698E-02   0.183054E-09  -0.338300E-02
  5172   0.115488E+00   0.312734E-02   0.181384E-09  -0.337714E-02
  5173   0.115246E+00   0.311779E-02   0.179727E-09  -0.337108E-02
  5174   0.115004E+00   0.310809E-02   0.178082E-09  -0.336488E-02
  5175   0.114770E+00   0.309848E-02   0.176449E-09  -0.335841E-02
  5176   0.114528E+00   0.308873E-02   0.174829E-09  -0.335180E-02
  5177   0.114279E+00   0.307906E-02   0.173220E-09  -0.334514E-02
  5178   0.114045E+00   0.306924E-02   0.171624E-09  -0.333804E-02
  5179   0.113803E+00   0.305966E-02   0.170039E-09  -0.333089E-02
  5180   0.113569E+00   0.304979E-02   0.168466E-09  -0.332353E-02
  5181   0.113320E+00   0.304000E-02   0.166905E-09  -0.331589E-02
  5182   0.113078E+00   0.303014E-02   0.165356E-09  -0.330819E-02
  5183   0.112844E+00   0.302036E-02   0.163819E-09  -0.330029E-02
  5184   0.112602E+00   0.301052E-02   0.162293E-09  -0.329210E-02
  5185   0.112353E+00   0.300068E-02   0.160779E-09  -0.328371E-02
  5186   0.112119E+00   0.299070E-02   0.159277E-09  -0.327518E-02
  5187   0.111877E+00   0.298088E-02   0.157786E-09  -0.326645E-02
  5188   0.111643E+00   0.297099E-02   0.156307E-09  -0.325765E-02
  5189   0.111394E+00   0.296111E-02   0.154839E-09  -0.324843E-02
  5190   0.111159E+00   0.295108E-02   0.153382E-09  -0.323915E-02
  5191   0.110918E+00   0.294122E-02   0.151937E-09  -0.322958E-02
  5192   0.110669E+00   0.293121E-02   0.150503E-09  -0.321989E-02
  5193   0.110427E+00   0.292135E-02   0.149081E-09  -0.320991E-02
