#    L    TT             EE             BB             TE          
  1544   0.524206E+03   0.156994E+02   0.651128E-01   0.662526E+01
  1545   0.521371E+03   0.157971E+02   0.650415E-01   0.658774E+01
  1546   0.518537E+03   0.158942E+02   0.649701E-01   0.654074E+01
  1547   0.515719E+03   0.159915E+02   0.648986E-01   0.648571E+01
  1548   0.512926E+03   0.160883E+02   0.648271E-01   0.642189E+01
  1549   0.510141E+03   0.161840E+02   0.647555E-01   0.634999E+01
  1550   0.507379E+03   0.162791E+02   0.646838E-01   0.626925E+01
  1551   0.504619E+03   0.163738E+02   0.646121E-01   0.617962E+01
  1552   0.501889E+03   0.164674E+02   0.645404E-01   0.608258E+01
  1553   0.499167E+03   0.165612E+02   0.644686E-01   0.597808E+01
  1554   0.496468E+03   0.166547E+02   0.643968E-01   0.586461E+01
  1555   0.493777E+03   0.167462E+02   0.643250E-01   0.574363E+01
  1556   0.491116E+03   0.168366E+02   0.642532E-01   0.561436E+01
  1557   0.488471E+03   0.169266E+02   0.641814E-01   0.547751E+01
  1558   0.485847E+03   0.170163E+02   0.641096E-01   0.533379E+01
  1559   0.483254E+03   0.171034E+02   0.640379E-01   0.518168E+01
  1560   0.480675E+03   0.171908E+02   0.639662E-01   0.502188E+01
  1561   0.478096E+03   0.172764E+02   0.638945E-01   0.485510E+01
  1562   0.475539E+03   0.173617E+02   0.638229E-01   0.468057E+01
  1563   0.473012E+03   0.174452E+02   0.637513E-01   0.449972E+01
  1564   0.470514E+03   0.175284E+02   0.636798E-01   0.431179E+01
  1565   0.468045E+03   0.176091E+02   0.636084E-01   0.411672E+01
  1566   0.465590E+03   0.176894E+02   0.635370E-01   0.391597E+01
  1567   0.463150E+03   0.177665E+02   0.634658E-01   0.370726E+01
  1568   0.460738E+03   0.178448E+02   0.633946E-01   0.349264E+01
  1569   0.458363E+03   0.179207E+02   0.633236E-01   0.327162E+01
  1570   0.456009E+03   0.179962E+02   0.632527E-01   0.304452E+01
  1571   0.453684E+03   0.180716E+02   0.631819E-01   0.281190E+01
  1572   0.451372E+03   0.181430E+02   0.631112E-01   0.257252E+01
  1573   0.449089E+03   0.182141E+02   0.630407E-01   0.232753E+01
  1574   0.446850E+03   0.182828E+02   0.629703E-01   0.207681E+01
  1575   0.444624E+03   0.183513E+02   0.629001E-01   0.182061E+01
  1576   0.442426E+03   0.184159E+02   0.628300E-01   0.155896E+01
  1577   0.440257E+03   0.184803E+02   0.627601E-01   0.129203E+01
  1578   0.438116E+03   0.185430E+02   0.626904E-01   0.102008E+01
  1579   0.436010E+03   0.186033E+02   0.626209E-01   0.743131E+00
  1580   0.433918E+03   0.186635E+02   0.625515E-01   0.461355E+00
  1581   0.431854E+03   0.187212E+02   0.624824E-01   0.174929E+00
  1582   0.429833E+03   0.187774E+02   0.624135E-01  -0.116048E+00
  1583   0.427825E+03   0.188304E+02   0.623447E-01  -0.411403E+00
  1584   0.425860E+03   0.188832E+02   0.622762E-01  -0.711112E+00
  1585   0.423908E+03   0.189345E+02   0.622080E-01  -0.101485E+01
  1586   0.421999E+03   0.189826E+02   0.621399E-01  -0.132249E+01
  1587   0.420117E+03   0.190299E+02   0.620721E-01  -0.163414E+01
  1588   0.418271E+03   0.190748E+02   0.620046E-01  -0.194945E+01
  1589   0.416445E+03   0.191182E+02   0.619373E-01  -0.226826E+01
  1590   0.414647E+03   0.191592E+02   0.618703E-01  -0.259043E+01
  1591   0.412892E+03   0.191986E+02   0.618035E-01  -0.291582E+01
  1592   0.411157E+03   0.192365E+02   0.617370E-01  -0.324419E+01
  1593   0.409457E+03   0.192720E+02   0.616708E-01  -0.357567E+01
  1594   0.407778E+03   0.193060E+02   0.616048E-01  -0.390987E+01
  1595   0.406141E+03   0.193384E+02   0.615392E-01  -0.424648E+01
  1596   0.404539E+03   0.193678E+02   0.614738E-01  -0.458562E+01
  1597   0.402957E+03   0.193956E+02   0.614088E-01  -0.492706E+01
  1598   0.401411E+03   0.194211E+02   0.613440E-01  -0.527046E+01
  1599   0.399892E+03   0.194451E+02   0.612796E-01  -0.561597E+01
  1600   0.398408E+03   0.194675E+02   0.612154E-01  -0.596333E+01
  1601   0.396952E+03   0.194876E+02   0.611516E-01  -0.631231E+01
  1602   0.395517E+03   0.195048E+02   0.610881E-01  -0.666273E+01
  1603   0.394131E+03   0.195204E+02   0.610250E-01  -0.701478E+01
  1604   0.392766E+03   0.195337E+02   0.609621E-01  -0.736835E+01
  1605   0.391437E+03   0.195454E+02   0.608997E-01  -0.772223E+01
  1606   0.390135E+03   0.195549E+02   0.608375E-01  -0.807779E+01
  1607   0.388861E+03   0.195629E+02   0.607757E-01  -0.843434E+01
  1608   0.387615E+03   0.195693E+02   0.607142E-01  -0.879043E+01
  1609   0.386412E+03   0.195720E+02   0.606531E-01  -0.914759E+01
  1610   0.385237E+03   0.195731E+02   0.605924E-01  -0.950513E+01
  1611   0.384083E+03   0.195726E+02   0.605320E-01  -0.986233E+01
  1612   0.382972E+03   0.195692E+02   0.604719E-01  -0.102200E+02
  1613   0.381874E+03   0.195642E+02   0.604122E-01  -0.105774E+02
  1614   0.380820E+03   0.195576E+02   0.603529E-01  -0.109347E+02
  1615   0.379794E+03   0.195488E+02   0.602940E-01  -0.112910E+02
  1616   0.378789E+03   0.195376E+02   0.602354E-01  -0.116465E+02
  1617   0.377821E+03   0.195249E+02   0.601772E-01  -0.120011E+02
  1618   0.376881E+03   0.195099E+02   0.601193E-01  -0.123550E+02
  1619   0.375954E+03   0.194926E+02   0.600619E-01  -0.127082E+02
  1620   0.375079E+03   0.194738E+02   0.600048E-01  -0.130599E+02
  1621   0.374226E+03   0.194518E+02   0.599481E-01  -0.134103E+02
  1622   0.373401E+03   0.194291E+02   0.598917E-01  -0.137593E+02
  1623   0.372599E+03   0.194040E+02   0.598357E-01  -0.141070E+02
  1624   0.371833E+03   0.193774E+02   0.597802E-01  -0.144520E+02
  1625   0.371096E+03   0.193476E+02   0.597250E-01  -0.147957E+02
  1626   0.370381E+03   0.193171E+02   0.596701E-01  -0.151376E+02
  1627   0.369689E+03   0.192834E+02   0.596157E-01  -0.154768E+02
  1628   0.369026E+03   0.192489E+02   0.595616E-01  -0.158141E+02
  1629   0.368393E+03   0.192120E+02   0.595079E-01  -0.161482E+02
  1630   0.367790E+03   0.191736E+02   0.594546E-01  -0.164805E+02
  1631   0.367194E+03   0.191327E+02   0.594017E-01  -0.168096E+02
  1632   0.366644E+03   0.190895E+02   0.593491E-01  -0.171363E+02
  1633   0.366116E+03   0.190454E+02   0.592969E-01  -0.174599E+02
  1634   0.365627E+03   0.189989E+02   0.592451E-01  -0.177803E+02
  1635   0.365146E+03   0.189515E+02   0.591937E-01  -0.180977E+02
  1636   0.364695E+03   0.189003E+02   0.591426E-01  -0.184114E+02
  1637   0.364268E+03   0.188488E+02   0.590919E-01  -0.187228E+02
  1638   0.363857E+03   0.187957E+02   0.590416E-01  -0.190298E+02
  1639   0.363484E+03   0.187402E+02   0.589916E-01  -0.193331E+02
  1640   0.363128E+03   0.186830E+02   0.589420E-01  -0.196336E+02
  1641   0.362789E+03   0.186241E+02   0.588928E-01  -0.199297E+02
  1642   0.362481E+03   0.185635E+02   0.588439E-01  -0.202208E+02
  1643   0.362190E+03   0.185027E+02   0.587954E-01  -0.205091E+02
  1644   0.361916E+03   0.184379E+02   0.587473E-01  -0.207947E+02
  1645   0.361666E+03   0.183721E+02   0.586995E-01  -0.210747E+02
  1646   0.361434E+03   0.183054E+02   0.586521E-01  -0.213504E+02
  1647   0.361234E+03   0.182369E+02   0.586050E-01  -0.216206E+02
  1648   0.361052E+03   0.181666E+02   0.585582E-01  -0.218881E+02
  1649   0.360888E+03   0.180953E+02   0.585118E-01  -0.221508E+02
  1650   0.360741E+03   0.180216E+02   0.584658E-01  -0.224080E+02
  1651   0.360613E+03   0.179475E+02   0.584201E-01  -0.226619E+02
  1652   0.360511E+03   0.178701E+02   0.583747E-01  -0.229097E+02
  1653   0.360419E+03   0.177924E+02   0.583296E-01  -0.231519E+02
  1654   0.360346E+03   0.177144E+02   0.582849E-01  -0.233917E+02
  1655   0.360300E+03   0.176345E+02   0.582405E-01  -0.236238E+02
  1656   0.360264E+03   0.175529E+02   0.581965E-01  -0.238521E+02
  1657   0.360233E+03   0.174701E+02   0.581527E-01  -0.240749E+02
  1658   0.360236E+03   0.173855E+02   0.581093E-01  -0.242931E+02
  1659   0.360250E+03   0.172997E+02   0.580662E-01  -0.245051E+02
  1660   0.360269E+03   0.172136E+02   0.580233E-01  -0.247118E+02
  1661   0.360315E+03   0.171256E+02   0.579808E-01  -0.249140E+02
  1662   0.360366E+03   0.170371E+02   0.579386E-01  -0.251107E+02
  1663   0.360437E+03   0.169475E+02   0.578967E-01  -0.253007E+02
  1664   0.360513E+03   0.168560E+02   0.578551E-01  -0.254854E+02
  1665   0.360609E+03   0.167640E+02   0.578137E-01  -0.256648E+02
  1666   0.360718E+03   0.166709E+02   0.577727E-01  -0.258396E+02
  1667   0.360832E+03   0.165772E+02   0.577319E-01  -0.260069E+02
  1668   0.360967E+03   0.164824E+02   0.576914E-01  -0.261697E+02
  1669   0.361108E+03   0.163870E+02   0.576512E-01  -0.263257E+02
  1670   0.361255E+03   0.162904E+02   0.576112E-01  -0.264757E+02
  1671   0.361423E+03   0.161926E+02   0.575715E-01  -0.266212E+02
  1672   0.361598E+03   0.160942E+02   0.575320E-01  -0.267599E+02
  1673   0.361771E+03   0.159945E+02   0.574928E-01  -0.268926E+02
  1674   0.361966E+03   0.158958E+02   0.574538E-01  -0.270194E+02
  1675   0.362153E+03   0.157950E+02   0.574151E-01  -0.271401E+02
  1676   0.362362E+03   0.156929E+02   0.573766E-01  -0.272549E+02
  1677   0.362578E+03   0.155917E+02   0.573384E-01  -0.273636E+02
  1678   0.362786E+03   0.154884E+02   0.573003E-01  -0.274664E+02
  1679   0.363010E+03   0.153860E+02   0.572625E-01  -0.275632E+02
  1680   0.363241E+03   0.152822E+02   0.572249E-01  -0.276532E+02
  1681   0.363479E+03   0.151770E+02   0.571875E-01  -0.277372E+02
  1682   0.363711E+03   0.150726E+02   0.571503E-01  -0.278167E+02
  1683   0.363958E+03   0.149684E+02   0.571133E-01  -0.278887E+02
  1684   0.364207E+03   0.148627E+02   0.570764E-01  -0.279555E+02
  1685   0.364463E+03   0.147570E+02   0.570398E-01  -0.280162E+02
  1686   0.364721E+03   0.146514E+02   0.570033E-01  -0.280694E+02
  1687   0.364972E+03   0.145443E+02   0.569670E-01  -0.281173E+02
  1688   0.365240E+03   0.144380E+02   0.569309E-01  -0.281598E+02
  1689   0.365495E+03   0.143317E+02   0.568949E-01  -0.281949E+02
  1690   0.365751E+03   0.142246E+02   0.568591E-01  -0.282246E+02
  1691   0.366017E+03   0.141182E+02   0.568234E-01  -0.282490E+02
  1692   0.366285E+03   0.140103E+02   0.567879E-01  -0.282665E+02
  1693   0.366548E+03   0.139030E+02   0.567525E-01  -0.282780E+02
  1694   0.366806E+03   0.137965E+02   0.567172E-01  -0.282848E+02
  1695   0.367074E+03   0.136884E+02   0.566820E-01  -0.282840E+02
  1696   0.367337E+03   0.135816E+02   0.566470E-01  -0.282785E+02
  1697   0.367588E+03   0.134740E+02   0.566120E-01  -0.282669E+02
  1698   0.367849E+03   0.133671E+02   0.565772E-01  -0.282498E+02
  1699   0.368107E+03   0.132600E+02   0.565424E-01  -0.282258E+02
  1700   0.368360E+03   0.131520E+02   0.565078E-01  -0.281971E+02
  1701   0.368602E+03   0.130460E+02   0.564732E-01  -0.281621E+02
  1702   0.368855E+03   0.129392E+02   0.564387E-01  -0.281216E+02
  1703   0.369097E+03   0.128336E+02   0.564042E-01  -0.280763E+02
  1704   0.369335E+03   0.127271E+02   0.563698E-01  -0.280248E+02
  1705   0.369570E+03   0.126219E+02   0.563355E-01  -0.279676E+02
  1706   0.369794E+03   0.125150E+02   0.563012E-01  -0.279049E+02
  1707   0.370022E+03   0.124093E+02   0.562670E-01  -0.278380E+02
  1708   0.370239E+03   0.123049E+02   0.562328E-01  -0.277648E+02
  1709   0.370454E+03   0.122010E+02   0.561986E-01  -0.276866E+02
  1710   0.370658E+03   0.120983E+02   0.561644E-01  -0.276028E+02
  1711   0.370851E+03   0.119961E+02   0.561302E-01  -0.275132E+02
  1712   0.371050E+03   0.118929E+02   0.560961E-01  -0.274193E+02
  1713   0.371230E+03   0.117908E+02   0.560619E-01  -0.273205E+02
  1714   0.371401E+03   0.116900E+02   0.560278E-01  -0.272158E+02
  1715   0.371562E+03   0.115889E+02   0.559936E-01  -0.271076E+02
  1716   0.371728E+03   0.114889E+02   0.559595E-01  -0.269935E+02
  1717   0.371876E+03   0.113894E+02   0.559253E-01  -0.268750E+02
  1718   0.372008E+03   0.112910E+02   0.558910E-01  -0.267520E+02
  1719   0.372137E+03   0.111930E+02   0.558568E-01  -0.266239E+02
  1720   0.372264E+03   0.110962E+02   0.558225E-01  -0.264920E+02
  1721   0.372374E+03   0.110004E+02   0.557881E-01  -0.263549E+02
  1722   0.372483E+03   0.109043E+02   0.557537E-01  -0.262139E+02
  1723   0.372574E+03   0.108094E+02   0.557192E-01  -0.260684E+02
  1724   0.372649E+03   0.107162E+02   0.556847E-01  -0.259190E+02
  1725   0.372715E+03   0.106227E+02   0.556501E-01  -0.257649E+02
  1726   0.372772E+03   0.105310E+02   0.556154E-01  -0.256076E+02
  1727   0.372819E+03   0.104396E+02   0.555807E-01  -0.254456E+02
  1728   0.372851E+03   0.103508E+02   0.555458E-01  -0.252803E+02
  1729   0.372880E+03   0.102623E+02   0.555109E-01  -0.251110E+02
  1730   0.372879E+03   0.101741E+02   0.554759E-01  -0.249368E+02
  1731   0.372876E+03   0.100870E+02   0.554408E-01  -0.247608E+02
  1732   0.372857E+03   0.100009E+02   0.554056E-01  -0.245798E+02
  1733   0.372829E+03   0.991654E+01   0.553702E-01  -0.243961E+02
  1734   0.372786E+03   0.983250E+01   0.553348E-01  -0.242089E+02
  1735   0.372726E+03   0.975021E+01   0.552992E-01  -0.240175E+02
  1736   0.372657E+03   0.966818E+01   0.552635E-01  -0.238247E+02
  1737   0.372573E+03   0.958865E+01   0.552277E-01  -0.236275E+02
  1738   0.372472E+03   0.950937E+01   0.551917E-01  -0.234274E+02
  1739   0.372371E+03   0.943183E+01   0.551557E-01  -0.232251E+02
  1740   0.372239E+03   0.935526E+01   0.551194E-01  -0.230198E+02
  1741   0.372113E+03   0.927968E+01   0.550831E-01  -0.228107E+02
  1742   0.371957E+03   0.920581E+01   0.550465E-01  -0.226008E+02
  1743   0.371792E+03   0.913291E+01   0.550099E-01  -0.223870E+02
  1744   0.371612E+03   0.906171E+01   0.549730E-01  -0.221715E+02
  1745   0.371415E+03   0.899073E+01   0.549360E-01  -0.219536E+02
  1746   0.371203E+03   0.892218E+01   0.548989E-01  -0.217332E+02
  1747   0.370983E+03   0.885532E+01   0.548616E-01  -0.215109E+02
  1748   0.370740E+03   0.879015E+01   0.548241E-01  -0.212869E+02
  1749   0.370480E+03   0.872516E+01   0.547864E-01  -0.210594E+02
  1750   0.370206E+03   0.866186E+01   0.547485E-01  -0.208315E+02
  1751   0.369915E+03   0.859948E+01   0.547105E-01  -0.206024E+02
  1752   0.369616E+03   0.853802E+01   0.546723E-01  -0.203697E+02
  1753   0.369302E+03   0.847749E+01   0.546339E-01  -0.201373E+02
  1754   0.368972E+03   0.841937E+01   0.545953E-01  -0.199027E+02
  1755   0.368626E+03   0.836343E+01   0.545565E-01  -0.196668E+02
  1756   0.368271E+03   0.830789E+01   0.545175E-01  -0.194295E+02
  1757   0.367894E+03   0.825385E+01   0.544783E-01  -0.191915E+02
  1758   0.367493E+03   0.820118E+01   0.544389E-01  -0.189527E+02
  1759   0.367091E+03   0.815002E+01   0.543993E-01  -0.187132E+02
  1760   0.366666E+03   0.810043E+01   0.543595E-01  -0.184721E+02
  1761   0.366226E+03   0.805228E+01   0.543194E-01  -0.182309E+02
  1762   0.365769E+03   0.800549E+01   0.542792E-01  -0.179889E+02
  1763   0.365304E+03   0.796035E+01   0.542387E-01  -0.177459E+02
  1764   0.364830E+03   0.791680E+01   0.541980E-01  -0.175034E+02
  1765   0.364325E+03   0.787452E+01   0.541571E-01  -0.172600E+02
  1766   0.363812E+03   0.783368E+01   0.541160E-01  -0.170170E+02
  1767   0.363282E+03   0.779427E+01   0.540746E-01  -0.167729E+02
  1768   0.362736E+03   0.775644E+01   0.540331E-01  -0.165293E+02
  1769   0.362182E+03   0.772005E+01   0.539912E-01  -0.162867E+02
  1770   0.361604E+03   0.768502E+01   0.539492E-01  -0.160430E+02
  1771   0.361017E+03   0.765157E+01   0.539069E-01  -0.158003E+02
  1772   0.360421E+03   0.761949E+01   0.538644E-01  -0.155586E+02
  1773   0.359794E+03   0.758885E+01   0.538216E-01  -0.153157E+02
  1774   0.359165E+03   0.755972E+01   0.537787E-01  -0.150751E+02
  1775   0.358519E+03   0.753204E+01   0.537354E-01  -0.148347E+02
  1776   0.357865E+03   0.750573E+01   0.536919E-01  -0.145944E+02
  1777   0.357179E+03   0.748102E+01   0.536482E-01  -0.143563E+02
  1778   0.356491E+03   0.745761E+01   0.536043E-01  -0.141184E+02
  1779   0.355786E+03   0.743574E+01   0.535601E-01  -0.138819E+02
  1780   0.355071E+03   0.741524E+01   0.535156E-01  -0.136461E+02
  1781   0.354347E+03   0.739614E+01   0.534709E-01  -0.134118E+02
  1782   0.353592E+03   0.737850E+01   0.534260E-01  -0.131788E+02
  1783   0.352833E+03   0.736225E+01   0.533808E-01  -0.129472E+02
  1784   0.352073E+03   0.734733E+01   0.533354E-01  -0.127162E+02
  1785   0.351288E+03   0.733389E+01   0.532897E-01  -0.124880E+02
  1786   0.350492E+03   0.732178E+01   0.532438E-01  -0.122610E+02
  1787   0.349687E+03   0.731116E+01   0.531976E-01  -0.120353E+02
  1788   0.348871E+03   0.730181E+01   0.531512E-01  -0.118130E+02
  1789   0.348038E+03   0.729380E+01   0.531046E-01  -0.115911E+02
  1790   0.347187E+03   0.728715E+01   0.530577E-01  -0.113718E+02
  1791   0.346333E+03   0.728178E+01   0.530105E-01  -0.111551E+02
  1792   0.345469E+03   0.727778E+01   0.529632E-01  -0.109395E+02
  1793   0.344578E+03   0.727507E+01   0.529155E-01  -0.107264E+02
  1794   0.343692E+03   0.727359E+01   0.528677E-01  -0.105159E+02
  1795   0.342795E+03   0.727357E+01   0.528196E-01  -0.103077E+02
  1796   0.341857E+03   0.727471E+01   0.527713E-01  -0.101013E+02
  1797   0.340946E+03   0.727703E+01   0.527227E-01  -0.989809E+01
  1798   0.340008E+03   0.728060E+01   0.526739E-01  -0.969648E+01
  1799   0.339059E+03   0.728550E+01   0.526249E-01  -0.949798E+01
  1800   0.338105E+03   0.729159E+01   0.525756E-01  -0.930255E+01
  1801   0.337148E+03   0.729881E+01   0.525261E-01  -0.910913E+01
  1802   0.336186E+03   0.730717E+01   0.524764E-01  -0.891889E+01
  1803   0.335205E+03   0.731674E+01   0.524265E-01  -0.873197E+01
  1804   0.334205E+03   0.732738E+01   0.523763E-01  -0.854692E+01
  1805   0.333200E+03   0.733925E+01   0.523259E-01  -0.836530E+01
  1806   0.332198E+03   0.735228E+01   0.522754E-01  -0.818665E+01
  1807   0.331176E+03   0.736641E+01   0.522246E-01  -0.801117E+01
  1808   0.330149E+03   0.738141E+01   0.521735E-01  -0.783862E+01
  1809   0.329118E+03   0.739739E+01   0.521223E-01  -0.766936E+01
  1810   0.328081E+03   0.741455E+01   0.520709E-01  -0.750338E+01
  1811   0.327024E+03   0.743270E+01   0.520193E-01  -0.734059E+01
  1812   0.325969E+03   0.745191E+01   0.519674E-01  -0.718127E+01
  1813   0.324909E+03   0.747204E+01   0.519154E-01  -0.702526E+01
  1814   0.323836E+03   0.749310E+01   0.518632E-01  -0.687270E+01
  1815   0.322765E+03   0.751511E+01   0.518108E-01  -0.672359E+01
  1816   0.321687E+03   0.753798E+01   0.517582E-01  -0.657812E+01
  1817   0.320597E+03   0.756175E+01   0.517054E-01  -0.643599E+01
  1818   0.319500E+03   0.758640E+01   0.516524E-01  -0.629750E+01
  1819   0.318383E+03   0.761203E+01   0.515993E-01  -0.616271E+01
  1820   0.317281E+03   0.763828E+01   0.515460E-01  -0.603153E+01
  1821   0.316181E+03   0.766545E+01   0.514925E-01  -0.590403E+01
  1822   0.315067E+03   0.769333E+01   0.514388E-01  -0.578028E+01
  1823   0.313975E+03   0.772207E+01   0.513850E-01  -0.566027E+01
  1824   0.312855E+03   0.775124E+01   0.513310E-01  -0.554393E+01
  1825   0.311736E+03   0.778108E+01   0.512769E-01  -0.543154E+01
  1826   0.310609E+03   0.781241E+01   0.512226E-01  -0.532287E+01
  1827   0.309490E+03   0.784405E+01   0.511682E-01  -0.521801E+01
  1828   0.308357E+03   0.787624E+01   0.511136E-01  -0.511709E+01
  1829   0.307224E+03   0.790823E+01   0.510589E-01  -0.501996E+01
  1830   0.306090E+03   0.794228E+01   0.510040E-01  -0.492670E+01
  1831   0.304957E+03   0.797617E+01   0.509490E-01  -0.483738E+01
  1832   0.303816E+03   0.801063E+01   0.508939E-01  -0.475199E+01
  1833   0.302682E+03   0.804570E+01   0.508386E-01  -0.467040E+01
  1834   0.301548E+03   0.808063E+01   0.507832E-01  -0.459296E+01
  1835   0.300405E+03   0.811692E+01   0.507277E-01  -0.451917E+01
