#    L    TT             EE             BB             TE          
   395   0.170614E+04   0.210638E+02   0.368815E-01   0.928894E+01
   396   0.169989E+04   0.210617E+02   0.369898E-01   0.741943E+01
   397   0.169393E+04   0.210560E+02   0.370986E-01   0.555562E+01
   398   0.168849E+04   0.210459E+02   0.372079E-01   0.369880E+01
   399   0.168340E+04   0.210323E+02   0.373177E-01   0.184984E+01
   400   0.167868E+04   0.210152E+02   0.374279E-01   0.957556E-02
   401   0.167440E+04   0.209937E+02   0.375386E-01  -0.182140E+01
   402   0.167056E+04   0.209679E+02   0.376499E-01  -0.364220E+01
   403   0.166708E+04   0.209393E+02   0.377616E-01  -0.545224E+01
   404   0.166397E+04   0.209064E+02   0.378739E-01  -0.724998E+01
   405   0.166129E+04   0.208692E+02   0.379868E-01  -0.903627E+01
   406   0.165891E+04   0.208291E+02   0.381002E-01  -0.108089E+02
   407   0.165696E+04   0.207848E+02   0.382143E-01  -0.125693E+02
   408   0.165538E+04   0.207369E+02   0.383289E-01  -0.143131E+02
   409   0.165424E+04   0.206861E+02   0.384441E-01  -0.160426E+02
   410   0.165338E+04   0.206303E+02   0.385600E-01  -0.177570E+02
   411   0.165297E+04   0.205716E+02   0.386765E-01  -0.194541E+02
   412   0.165285E+04   0.205093E+02   0.387936E-01  -0.211347E+02
   413   0.165309E+04   0.204435E+02   0.389115E-01  -0.227972E+02
   414   0.165363E+04   0.203741E+02   0.390300E-01  -0.244418E+02
   415   0.165460E+04   0.203018E+02   0.391492E-01  -0.260662E+02
   416   0.165587E+04   0.202253E+02   0.392691E-01  -0.276719E+02
   417   0.165743E+04   0.201458E+02   0.393897E-01  -0.292582E+02
   418   0.165935E+04   0.200613E+02   0.395111E-01  -0.308221E+02
   419   0.166164E+04   0.199747E+02   0.396332E-01  -0.323645E+02
   420   0.166422E+04   0.198852E+02   0.397561E-01  -0.338852E+02
   421   0.166717E+04   0.197922E+02   0.398797E-01  -0.353829E+02
   422   0.167041E+04   0.196955E+02   0.400041E-01  -0.368584E+02
   423   0.167386E+04   0.195952E+02   0.401293E-01  -0.383093E+02
   424   0.167761E+04   0.194921E+02   0.402553E-01  -0.397365E+02
   425   0.168173E+04   0.193853E+02   0.403820E-01  -0.411378E+02
   426   0.168614E+04   0.192765E+02   0.405096E-01  -0.425139E+02
   427   0.169077E+04   0.191640E+02   0.406380E-01  -0.438656E+02
   428   0.169569E+04   0.190486E+02   0.407672E-01  -0.451892E+02
   429   0.170084E+04   0.189304E+02   0.408972E-01  -0.464862E+02
   430   0.170634E+04   0.188100E+02   0.410280E-01  -0.477566E+02
   431   0.171207E+04   0.186861E+02   0.411597E-01  -0.489990E+02
   432   0.171795E+04   0.185592E+02   0.412922E-01  -0.502141E+02
   433   0.172419E+04   0.184309E+02   0.414255E-01  -0.513990E+02
   434   0.173058E+04   0.182990E+02   0.415597E-01  -0.525566E+02
   435   0.173719E+04   0.181657E+02   0.416947E-01  -0.536847E+02
   436   0.174409E+04   0.180295E+02   0.418305E-01  -0.547835E+02
   437   0.175122E+04   0.178905E+02   0.419671E-01  -0.558513E+02
   438   0.175849E+04   0.177492E+02   0.421046E-01  -0.568882E+02
   439   0.176605E+04   0.176066E+02   0.422429E-01  -0.578958E+02
   440   0.177377E+04   0.174610E+02   0.423820E-01  -0.588710E+02
   441   0.178170E+04   0.173133E+02   0.425220E-01  -0.598162E+02
   442   0.178971E+04   0.171634E+02   0.426628E-01  -0.607291E+02
   443   0.179801E+04   0.170120E+02   0.428043E-01  -0.616104E+02
   444   0.180647E+04   0.168593E+02   0.429467E-01  -0.624588E+02
   445   0.181507E+04   0.167028E+02   0.430899E-01  -0.632749E+02
   446   0.182374E+04   0.165465E+02   0.432339E-01  -0.640573E+02
   447   0.183264E+04   0.163886E+02   0.433786E-01  -0.648082E+02
   448   0.184162E+04   0.162279E+02   0.435241E-01  -0.655262E+02
   449   0.185081E+04   0.160664E+02   0.436704E-01  -0.662099E+02
   450   0.186016E+04   0.159043E+02   0.438175E-01  -0.668614E+02
   451   0.186958E+04   0.157399E+02   0.439652E-01  -0.674785E+02
   452   0.187908E+04   0.155748E+02   0.441138E-01  -0.680635E+02
   453   0.188880E+04   0.154090E+02   0.442630E-01  -0.686141E+02
   454   0.189853E+04   0.152417E+02   0.444130E-01  -0.691318E+02
   455   0.190833E+04   0.150737E+02   0.445637E-01  -0.696166E+02
   456   0.191836E+04   0.149042E+02   0.447150E-01  -0.700618E+02
   457   0.192831E+04   0.147347E+02   0.448671E-01  -0.704815E+02
   458   0.193841E+04   0.145645E+02   0.450198E-01  -0.708571E+02
   459   0.194859E+04   0.143943E+02   0.451732E-01  -0.712042E+02
   460   0.195885E+04   0.142226E+02   0.453272E-01  -0.715169E+02
   461   0.196911E+04   0.140508E+02   0.454819E-01  -0.717959E+02
   462   0.197945E+04   0.138783E+02   0.456372E-01  -0.720352E+02
   463   0.198979E+04   0.137066E+02   0.457931E-01  -0.722534E+02
   464   0.200014E+04   0.135348E+02   0.459496E-01  -0.724208E+02
   465   0.201049E+04   0.133629E+02   0.461067E-01  -0.725671E+02
   466   0.202092E+04   0.131903E+02   0.462644E-01  -0.726699E+02
   467   0.203142E+04   0.130184E+02   0.464227E-01  -0.727441E+02
   468   0.204185E+04   0.128472E+02   0.465814E-01  -0.727824E+02
   469   0.205229E+04   0.126753E+02   0.467408E-01  -0.727920E+02
   470   0.206281E+04   0.125047E+02   0.469006E-01  -0.727655E+02
   471   0.207311E+04   0.123356E+02   0.470609E-01  -0.727031E+02
   472   0.208356E+04   0.121664E+02   0.472218E-01  -0.726119E+02
   473   0.209394E+04   0.119979E+02   0.473831E-01  -0.724847E+02
   474   0.210433E+04   0.118308E+02   0.475449E-01  -0.723288E+02
   475   0.211472E+04   0.116636E+02   0.477071E-01  -0.721367E+02
   476   0.212497E+04   0.114985E+02   0.478698E-01  -0.719108E+02
   477   0.213515E+04   0.113341E+02   0.480328E-01  -0.716606E+02
   478   0.214534E+04   0.111704E+02   0.481963E-01  -0.713675E+02
   479   0.215546E+04   0.110088E+02   0.483602E-01  -0.710561E+02
   480   0.216551E+04   0.108486E+02   0.485244E-01  -0.707069E+02
   481   0.217549E+04   0.106898E+02   0.486891E-01  -0.703238E+02
   482   0.218548E+04   0.105330E+02   0.488540E-01  -0.699126E+02
   483   0.219525E+04   0.103777E+02   0.490193E-01  -0.694756E+02
   484   0.220488E+04   0.102244E+02   0.491849E-01  -0.690067E+02
   485   0.221459E+04   0.100725E+02   0.493507E-01  -0.685074E+02
   486   0.222416E+04   0.992343E+01   0.495169E-01  -0.679800E+02
   487   0.223358E+04   0.977646E+01   0.496833E-01  -0.674245E+02
   488   0.224287E+04   0.963082E+01   0.498500E-01  -0.668400E+02
   489   0.225209E+04   0.948800E+01   0.500168E-01  -0.662280E+02
   490   0.226124E+04   0.934799E+01   0.501839E-01  -0.655878E+02
   491   0.227010E+04   0.921006E+01   0.503512E-01  -0.649223E+02
   492   0.227897E+04   0.907492E+01   0.505186E-01  -0.642308E+02
   493   0.228770E+04   0.894109E+01   0.506862E-01  -0.635117E+02
   494   0.229629E+04   0.881155E+01   0.508540E-01  -0.627687E+02
   495   0.230467E+04   0.868404E+01   0.510218E-01  -0.620003E+02
   496   0.231290E+04   0.856006E+01   0.511897E-01  -0.612080E+02
   497   0.232100E+04   0.843886E+01   0.513577E-01  -0.603911E+02
   498   0.232896E+04   0.831968E+01   0.515258E-01  -0.595523E+02
   499   0.233685E+04   0.820475E+01   0.516939E-01  -0.586889E+02
   500   0.234452E+04   0.809183E+01   0.518620E-01  -0.578051E+02
   501   0.235191E+04   0.798315E+01   0.520301E-01  -0.568995E+02
   502   0.235931E+04   0.787797E+01   0.521981E-01  -0.559721E+02
   503   0.236642E+04   0.777553E+01   0.523661E-01  -0.550250E+02
   504   0.237332E+04   0.767658E+01   0.525340E-01  -0.540567E+02
   505   0.238023E+04   0.758186E+01   0.527017E-01  -0.530710E+02
   506   0.238677E+04   0.749077E+01   0.528694E-01  -0.520655E+02
   507   0.239325E+04   0.740302E+01   0.530368E-01  -0.510425E+02
   508   0.239944E+04   0.731964E+01   0.532041E-01  -0.500012E+02
   509   0.240550E+04   0.723967E+01   0.533711E-01  -0.489446E+02
   510   0.241126E+04   0.716376E+01   0.535378E-01  -0.478718E+02
   511   0.241696E+04   0.709163E+01   0.537043E-01  -0.467829E+02
   512   0.242238E+04   0.702371E+01   0.538704E-01  -0.456792E+02
   513   0.242765E+04   0.695978E+01   0.540362E-01  -0.445624E+02
   514   0.243271E+04   0.690014E+01   0.542017E-01  -0.434322E+02
   515   0.243756E+04   0.684471E+01   0.543667E-01  -0.422888E+02
   516   0.244220E+04   0.679356E+01   0.545313E-01  -0.411334E+02
   517   0.244655E+04   0.674684E+01   0.546955E-01  -0.399670E+02
   518   0.245076E+04   0.670440E+01   0.548591E-01  -0.387901E+02
   519   0.245482E+04   0.666645E+01   0.550223E-01  -0.376020E+02
   520   0.245861E+04   0.663293E+01   0.551849E-01  -0.364056E+02
   521   0.246210E+04   0.660390E+01   0.553469E-01  -0.352009E+02
   522   0.246538E+04   0.657959E+01   0.555083E-01  -0.339879E+02
   523   0.246853E+04   0.655985E+01   0.556691E-01  -0.327679E+02
   524   0.247146E+04   0.654467E+01   0.558293E-01  -0.315418E+02
   525   0.247402E+04   0.653420E+01   0.559888E-01  -0.303088E+02
   526   0.247645E+04   0.652844E+01   0.561476E-01  -0.290709E+02
   527   0.247882E+04   0.652739E+01   0.563056E-01  -0.278290E+02
   528   0.248082E+04   0.653105E+01   0.564629E-01  -0.265845E+02
   529   0.248261E+04   0.653970E+01   0.566194E-01  -0.253358E+02
   530   0.248411E+04   0.655314E+01   0.567752E-01  -0.240867E+02
   531   0.248562E+04   0.657127E+01   0.569300E-01  -0.228341E+02
   532   0.248670E+04   0.659441E+01   0.570841E-01  -0.215818E+02
   533   0.248756E+04   0.662239E+01   0.572372E-01  -0.203295E+02
   534   0.248821E+04   0.665529E+01   0.573895E-01  -0.190782E+02
   535   0.248864E+04   0.669318E+01   0.575409E-01  -0.178284E+02
   536   0.248886E+04   0.673592E+01   0.576913E-01  -0.165802E+02
   537   0.248894E+04   0.678357E+01   0.578407E-01  -0.153349E+02
   538   0.248866E+04   0.683628E+01   0.579892E-01  -0.140933E+02
   539   0.248824E+04   0.689377E+01   0.581367E-01  -0.128561E+02
   540   0.248760E+04   0.695646E+01   0.582831E-01  -0.116240E+02
   541   0.248668E+04   0.702391E+01   0.584285E-01  -0.103970E+02
   542   0.248562E+04   0.709636E+01   0.585729E-01  -0.917712E+01
   543   0.248427E+04   0.717385E+01   0.587162E-01  -0.796403E+01
   544   0.248277E+04   0.725626E+01   0.588584E-01  -0.675861E+01
   545   0.248099E+04   0.734358E+01   0.589995E-01  -0.556142E+01
   546   0.247907E+04   0.743559E+01   0.591395E-01  -0.437344E+01
   547   0.247686E+04   0.753250E+01   0.592783E-01  -0.319493E+01
   548   0.247451E+04   0.763431E+01   0.594160E-01  -0.202690E+01
   549   0.247195E+04   0.774104E+01   0.595526E-01  -0.869988E+00
   550   0.246917E+04   0.785267E+01   0.596880E-01   0.275258E+00
   551   0.246625E+04   0.796920E+01   0.598221E-01   0.140827E+01
   552   0.246304E+04   0.809065E+01   0.599551E-01   0.252798E+01
   553   0.245969E+04   0.821552E+01   0.600869E-01   0.363420E+01
   554   0.245612E+04   0.834679E+01   0.602174E-01   0.472610E+01
   555   0.245234E+04   0.848224E+01   0.603468E-01   0.580290E+01
   556   0.244834E+04   0.862261E+01   0.604749E-01   0.686445E+01
   557   0.244419E+04   0.876716E+01   0.606017E-01   0.790901E+01
   558   0.243984E+04   0.891738E+01   0.607273E-01   0.893716E+01
   559   0.243526E+04   0.907105E+01   0.608517E-01   0.994820E+01
   560   0.243062E+04   0.922892E+01   0.609748E-01   0.109406E+02
   561   0.242561E+04   0.939172E+01   0.610966E-01   0.119145E+02
   562   0.242061E+04   0.955947E+01   0.612171E-01   0.128691E+02
   563   0.241539E+04   0.973069E+01   0.613364E-01   0.138058E+02
   564   0.241003E+04   0.990759E+01   0.614544E-01   0.147196E+02
   565   0.240445E+04   0.100872E+02   0.615711E-01   0.156142E+02
   566   0.239873E+04   0.102718E+02   0.616865E-01   0.164865E+02
   567   0.239286E+04   0.104599E+02   0.618005E-01   0.173374E+02
   568   0.238685E+04   0.106529E+02   0.619133E-01   0.181653E+02
   569   0.238061E+04   0.108502E+02   0.620248E-01   0.189726E+02
   570   0.237431E+04   0.110510E+02   0.621349E-01   0.197541E+02
   571   0.236779E+04   0.112560E+02   0.622438E-01   0.205119E+02
   572   0.236113E+04   0.114645E+02   0.623513E-01   0.212461E+02
   573   0.235439E+04   0.116765E+02   0.624575E-01   0.219545E+02
   574   0.234751E+04   0.118928E+02   0.625624E-01   0.226386E+02
   575   0.234048E+04   0.121119E+02   0.626659E-01   0.232962E+02
   576   0.233339E+04   0.123352E+02   0.627682E-01   0.239288E+02
   577   0.232607E+04   0.125620E+02   0.628691E-01   0.245349E+02
   578   0.231867E+04   0.127916E+02   0.629686E-01   0.251137E+02
   579   0.231121E+04   0.130256E+02   0.630669E-01   0.256661E+02
   580   0.230367E+04   0.132623E+02   0.631638E-01   0.261899E+02
   581   0.229584E+04   0.135018E+02   0.632594E-01   0.266872E+02
   582   0.228801E+04   0.137449E+02   0.633536E-01   0.271558E+02
   583   0.228011E+04   0.139908E+02   0.634465E-01   0.275951E+02
   584   0.227213E+04   0.142395E+02   0.635381E-01   0.280065E+02
   585   0.226408E+04   0.144911E+02   0.636284E-01   0.283885E+02
   586   0.225588E+04   0.147447E+02   0.637174E-01   0.287412E+02
   587   0.224767E+04   0.150019E+02   0.638051E-01   0.290646E+02
   588   0.223932E+04   0.152613E+02   0.638914E-01   0.293572E+02
   589   0.223090E+04   0.155235E+02   0.639764E-01   0.296205E+02
   590   0.222240E+04   0.157870E+02   0.640602E-01   0.298537E+02
   591   0.221390E+04   0.160542E+02   0.641426E-01   0.300562E+02
   592   0.220532E+04   0.163221E+02   0.642238E-01   0.302272E+02
   593   0.219667E+04   0.165935E+02   0.643036E-01   0.303690E+02
   594   0.218786E+04   0.168664E+02   0.643822E-01   0.304785E+02
   595   0.217906E+04   0.171399E+02   0.644595E-01   0.305580E+02
   596   0.217032E+04   0.174171E+02   0.645356E-01   0.306054E+02
   597   0.216151E+04   0.176935E+02   0.646104E-01   0.306220E+02
   598   0.215284E+04   0.179728E+02   0.646840E-01   0.306072E+02
   599   0.214402E+04   0.182535E+02   0.647564E-01   0.305617E+02
   600   0.213513E+04   0.185357E+02   0.648275E-01   0.304841E+02
   601   0.212623E+04   0.188193E+02   0.648975E-01   0.303750E+02
   602   0.211732E+04   0.191030E+02   0.649662E-01   0.302338E+02
   603   0.210833E+04   0.193888E+02   0.650338E-01   0.300626E+02
   604   0.209949E+04   0.196746E+02   0.651003E-01   0.298591E+02
   605   0.209057E+04   0.199612E+02   0.651655E-01   0.296243E+02
   606   0.208172E+04   0.202485E+02   0.652297E-01   0.293579E+02
   607   0.207264E+04   0.205365E+02   0.652928E-01   0.290600E+02
   608   0.206378E+04   0.208254E+02   0.653547E-01   0.287306E+02
   609   0.205499E+04   0.211135E+02   0.654156E-01   0.283697E+02
   610   0.204611E+04   0.214016E+02   0.654755E-01   0.279772E+02
   611   0.203731E+04   0.216905E+02   0.655343E-01   0.275539E+02
   612   0.202857E+04   0.219802E+02   0.655921E-01   0.271004E+02
   613   0.201975E+04   0.222670E+02   0.656490E-01   0.266146E+02
   614   0.201107E+04   0.225554E+02   0.657048E-01   0.260979E+02
   615   0.200239E+04   0.228423E+02   0.657597E-01   0.255511E+02
   616   0.199377E+04   0.231301E+02   0.658137E-01   0.249741E+02
   617   0.198530E+04   0.234172E+02   0.658668E-01   0.243668E+02
   618   0.197682E+04   0.237036E+02   0.659190E-01   0.237286E+02
   619   0.196833E+04   0.239902E+02   0.659704E-01   0.230623E+02
   620   0.196005E+04   0.242739E+02   0.660210E-01   0.223658E+02
   621   0.195169E+04   0.245577E+02   0.660707E-01   0.216397E+02
   622   0.194348E+04   0.248401E+02   0.661197E-01   0.208840E+02
   623   0.193540E+04   0.251205E+02   0.661679E-01   0.201009E+02
   624   0.192731E+04   0.253995E+02   0.662154E-01   0.192889E+02
   625   0.191929E+04   0.256772E+02   0.662621E-01   0.184480E+02
   626   0.191141E+04   0.259535E+02   0.663082E-01   0.175796E+02
   627   0.190367E+04   0.262278E+02   0.663537E-01   0.166838E+02
   628   0.189599E+04   0.265001E+02   0.663985E-01   0.157604E+02
   629   0.188845E+04   0.267703E+02   0.664427E-01   0.148102E+02
   630   0.188090E+04   0.270384E+02   0.664864E-01   0.138324E+02
   631   0.187349E+04   0.273046E+02   0.665294E-01   0.128299E+02
   632   0.186630E+04   0.275680E+02   0.665720E-01   0.118006E+02
   633   0.185909E+04   0.278301E+02   0.666141E-01   0.107465E+02
   634   0.185209E+04   0.280880E+02   0.666557E-01   0.966771E+01
   635   0.184523E+04   0.283446E+02   0.666968E-01   0.856449E+01
   636   0.183836E+04   0.285993E+02   0.667376E-01   0.743751E+01
   637   0.183171E+04   0.288490E+02   0.667779E-01   0.628612E+01
   638   0.182519E+04   0.290975E+02   0.668179E-01   0.511244E+01
   639   0.181880E+04   0.293418E+02   0.668575E-01   0.391547E+01
   640   0.181255E+04   0.295841E+02   0.668968E-01   0.269677E+01
   641   0.180644E+04   0.298230E+02   0.669358E-01   0.145628E+01
   642   0.180039E+04   0.300578E+02   0.669745E-01   0.194711E+00
   643   0.179456E+04   0.302907E+02   0.670130E-01  -0.108748E+01
   644   0.178893E+04   0.305179E+02   0.670512E-01  -0.238965E+01
   645   0.178336E+04   0.307424E+02   0.670893E-01  -0.371157E+01
   646   0.177793E+04   0.309636E+02   0.671272E-01  -0.505260E+01
   647   0.177278E+04   0.311807E+02   0.671650E-01  -0.641263E+01
   648   0.176762E+04   0.313944E+02   0.672026E-01  -0.778978E+01
   649   0.176274E+04   0.316033E+02   0.672401E-01  -0.918483E+01
   650   0.175800E+04   0.318081E+02   0.672775E-01  -0.105963E+02
   651   0.175340E+04   0.320102E+02   0.673149E-01  -0.120244E+02
   652   0.174892E+04   0.322076E+02   0.673523E-01  -0.134682E+02
   653   0.174473E+04   0.323994E+02   0.673896E-01  -0.149264E+02
   654   0.174061E+04   0.325879E+02   0.674270E-01  -0.163982E+02
   655   0.173661E+04   0.327723E+02   0.674644E-01  -0.178845E+02
   656   0.173290E+04   0.329519E+02   0.675018E-01  -0.193838E+02
   657   0.172933E+04   0.331267E+02   0.675394E-01  -0.208947E+02
   658   0.172582E+04   0.332974E+02   0.675770E-01  -0.224179E+02
   659   0.172266E+04   0.334634E+02   0.676147E-01  -0.239520E+02
   660   0.171964E+04   0.336238E+02   0.676526E-01  -0.254964E+02
   661   0.171676E+04   0.337794E+02   0.676906E-01  -0.270495E+02
   662   0.171408E+04   0.339310E+02   0.677288E-01  -0.286129E+02
   663   0.171154E+04   0.340778E+02   0.677672E-01  -0.301852E+02
   664   0.170921E+04   0.342183E+02   0.678058E-01  -0.317642E+02
   665   0.170702E+04   0.343541E+02   0.678447E-01  -0.333507E+02
   666   0.170503E+04   0.344851E+02   0.678838E-01  -0.349432E+02
   667   0.170326E+04   0.346106E+02   0.679232E-01  -0.365418E+02
   668   0.170155E+04   0.347313E+02   0.679629E-01  -0.381459E+02
   669   0.170019E+04   0.348465E+02   0.680030E-01  -0.397539E+02
   670   0.169890E+04   0.349561E+02   0.680433E-01  -0.413644E+02
   671   0.169790E+04   0.350618E+02   0.680841E-01  -0.429790E+02
   672   0.169695E+04   0.351605E+02   0.681252E-01  -0.445962E+02
   673   0.169629E+04   0.352552E+02   0.681667E-01  -0.462139E+02
