2.5600e+02 2.1100e-10 8.2248e-09 8.8052e-08 2.4771e-07 1.7704e-07
2.5800e+02 2.0933e-10 8.3614e-09 8.7232e-08 2.5345e-07 1.7505e-07
2.6000e+02 2.0767e-10 8.5012e-09 8.6441e-08 2.5934e-07 1.7313e-07
2.6500e+02 2.0355e-10 8.8651e-09 8.4582e-08 2.7465e-07 1.6862e-07
2.5400e+02 2.1269e-10 8.0912e-09 8.8903e-08 2.4214e-07 1.7910e-07
2.3200e+02 2.3242e-10 6.8588e-09 1.0067e-07 1.9198e-07 2.0713e-07
2.6700e+02 2.0192e-10 9.0151e-09 8.3882e-08 2.8097e-07 1.6693e-07
2.7100e+02 1.9870e-10 9.3196e-09 8.2552e-08 2.9388e-07 1.6374e-07
2.6100e+02 2.0684e-10 8.5723e-09 8.6056e-08 2.6234e-07 1.7219e-07
2.6900e+02 2.0030e-10 9.1666e-09 8.3206e-08 2.8739e-07 1.6530e-07
2.6200e+02 2.0601e-10 8.6444e-09 8.5678e-08 2.6537e-07 1.7127e-07
2.6800e+02 2.0111e-10 9.0906e-09 8.3542e-08 2.8417e-07 1.6611e-07
2.7200e+02 1.9790e-10 9.3966e-09 8.2233e-08 2.9715e-07 1.6297e-07
2.7400e+02 1.9631e-10 9.5518e-09 8.1610e-08 3.0371e-07 1.6149e-07
2.7300e+02 1.9710e-10 9.4740e-09 8.1919e-08 3.0043e-07 1.6223e-07
2.7000e+02 1.9950e-10 9.2429e-09 8.2877e-08 2.9063e-07 1.6451e-07
2.7500e+02 1.9551e-10 9.6298e-09 8.1305e-08 3.0700e-07 1.6078e-07
2.7900e+02 1.9234e-10 9.9442e-09 8.0132e-08 3.2007e-07 1.5804e-07
2.7700e+02 1.9392e-10 9.7869e-09 8.0710e-08 3.1355e-07 1.5938e-07
2.7800e+02 1.9313e-10 9.8656e-09 8.0419e-08 3.1682e-07 1.5870e-07
2.8100e+02 1.9077e-10 1.0101e-08 7.9570e-08 3.2651e-07 1.5675e-07
2.8000e+02 1.9156e-10 1.0023e-08 7.9849e-08 3.2330e-07 1.5739e-07
2.7600e+02 1.9472e-10 9.7082e-09 8.1005e-08 3.1028e-07 1.6007e-07
2.8400e+02 1.8843e-10 1.0333e-08 7.8755e-08 3.3595e-07 1.5491e-07
2.8200e+02 1.8999e-10 1.0179e-08 7.9295e-08 3.2970e-07 1.5613e-07
2.8300e+02 1.8921e-10 1.0256e-08 7.9023e-08 3.3284e-07 1.5551e-07
2.8500e+02 1.8765e-10 1.0410e-08 7.8489e-08 3.3902e-07 1.5433e-07
2.9000e+02 1.8379e-10 1.0784e-08 7.7208e-08 3.5352e-07 1.5157e-07
2.8900e+02 1.8456e-10 1.0710e-08 7.7459e-08 3.5075e-07 1.5210e-07
2.8800e+02 1.8533e-10 1.0636e-08 7.7712e-08 3.4790e-07 1.5264e-07
2.8600e+02 1.8688e-10 1.0486e-08 7.8227e-08 3.4204e-07 1.5375e-07
2.9500e+02 1.7996e-10 1.1133e-08 7.5988e-08 3.6614e-07 1.4909e-07
2.9100e+02 1.8302e-10 1.0856e-08 7.6960e-08 3.5622e-07 1.5105e-07
2.9700e+02 1.7844e-10 1.1264e-08 7.5513e-08 3.7048e-07 1.4818e-07
